id,name,artist_id,artists,artist_genre,album_type,album_id,album_name,album_release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0c1x8EE4bXhnz1aMqk4XuA,in my blood,7n4yZSvg16XY22sxvZzKfw,simon samaeng,acoustic chill,album,4M8fbzOmA9eMiGwfifB5y0,the covers,2019,202631,36,0.716,0.146,5,-14.821,1,0.0316,0.935,0.0,0.109,0.276,99.918,4.0
0c4eF0PfUDAB4UL3PT9e8b,believer,1SNWW6LUqF0uJxbnSgJcQr,oakwhisper,"",single,0gRJgi1WqpfPhgPx9DOWHd,believer,2022,131062,42,0.678,0.14,4,-14.907,1,0.0703,0.925,0.782,0.097,0.438,120.073,3.0
0cQJGoRki2avKVodXEmr0d,blinding lights,574qIjE9UTvfSvtnIrdLaE,loi,"",single,6pQZPa398NswBXGYyqHH7y,blinding lights,2021,147368,65,0.486,0.18,10,-10.906,0,0.0565,0.917,0.0,0.128,0.54,73.127,3.0
0cSNuMo8noBRrhnJ2pwyuz,mellow,6bN45WFcpPaxtX2UCFufx9,whalebone,"calming instrumental,instrumental acoustic guitar",single,6Cok3ciZlYNDtl4VJFFy65,mellow,2022,143977,36,0.594,0.254,7,-18.379,1,0.0374,0.963,0.928,0.109,0.523,103.935,4.0
0cgu69vaxW8IBiSEfXo8dZ,only girl (in the world),6o0VAgvpfBjrUuDWjjQJ4O,lola rhodes,"",single,5xutPBaeAFInzHFkswlv2e,only girl (in the world),2017,235450,39,0.549,0.147,6,-12.579,0,0.032,0.869,0.0,0.111,0.0846,105.972,4.0
0e0uhOZt5YXfjpK1haLGrg,hallelujah,2xotqeudHAi6eXva57U5nK,mark wilkinson,"neo mellow,viral pop",album,3M0Y89ekRZwi8gBe8pk7Qd,hand picked,2012,239467,37,0.589,0.0985,7,-17.538,1,0.0361,0.94,0.0021,0.112,0.167,97.718,3.0
0eBryM7ePQH3Klt3jz8xZd,first day of my life,5o206eFLx38glA2bb4zqIU,bright eyes,"anti-folk,chamber pop,indie pop,indie rock,melancholia,omaha indie,stomp and holler",album,6MwSuZphL6GmuSVIYUGUF7,"i'm wide awake, it's morning",2005,188878,66,0.596,0.253,1,-14.369,0,0.0349,0.896,5.17E-5,0.102,0.368,95.162,4.0
0eOrZh0eXsw99k8gFJUpq5,amnesia,364ovD0MRp9ezaNTkRoLeA,gavin mikhail,"piano rock,viral pop",single,6h8XtZPjisaXPvA5mZDhjC,amnesia,2014,289756,44,0.396,0.398,11,-6.15,1,0.0412,0.88,0.0,0.203,0.305,89.017,4.0
0eWqZ59NDPBiSWwLOynMJA,revolve,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,2oM9it3ZnWhgbPv60LqL8b,revolve,2021,124518,24,0.768,0.115,3,-14.562,1,0.0364,0.966,0.868,0.0981,0.571,83.039,4.0
0f0k0OJ9VbaLHX4J1t2qUy,just my imagination,7t0rwkOPGlDPEhaOcVtOt9,the cranberries,"irish rock,pop rock",album,2v9PjvIkQVnyQdtD1iQD7e,bury the hatchet,1999,221293,59,0.545,0.797,10,-5.315,1,0.0252,0.257,3.86E-6,0.0884,0.852,100.464,4.0
0f0sGzxOUBqlptETQpp75N,remainder,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,5smKyMy1YMwQrZbQXGUubs,remainder,2020,122000,27,0.587,0.131,3,-18.866,1,0.0501,0.97,0.908,0.11,0.394,90.707,4.0
0ffSSLdyONnQDMznRzkieP,lift to the fifth floor,341FERpUs67dsJTZBHAX9Z,august for dawn,"",single,2z1CDIE1hTB5y5OzGeqXiu,lift to the fifth floor,2023,160000,11,0.403,0.387,9,-12.159,1,0.0393,0.961,0.743,0.0764,0.155,143.806,4.0
0fjYN9BylnRXMA3or3QSld,if you could read my mind,23rleGXVOVVgTk3xgtmfE4,gordon lightfoot,"canadian country,canadian singer-songwriter,classic rock,country rock,folk,folk rock,mellow gold,rock,roots rock,singer-songwriter,soft rock",album,6okC12pcFeLZOifXdunuhQ,gord's gold,1975,229560,51,0.603,0.252,2,-12.402,1,0.0337,0.68,6.96E-5,0.147,0.179,122.631,4.0
0fvTTXDILvNqobXmbjGvwe,sway,1SNWW6LUqF0uJxbnSgJcQr,oakwhisper,"",single,7iAPNpFwe7nvVrpzMrqYGW,sway,2022,135366,24,0.678,0.0755,6,-16.087,1,0.0872,0.96,0.909,0.107,0.315,133.755,4.0
0hJ0gcHQ8RMqQv8Cug3Rj4,ivy,7iWDCqhLWP7tGRvYpOzj4J,the cabin tapes,calming instrumental,single,5wZ4yYCSwXlvupQuQKVpi3,ivy,2022,144625,31,0.692,0.081,8,-11.573,0,0.0812,0.955,0.651,0.114,0.308,136.715,4.0
0hjDTyUl0VDgRDASVUfHax,blue jeans,2msPoIYdnKVeuOOM960FC2,sofia karlberg,viral pop,single,3lyxElp5NDyw9cYy349diZ,blue jeans,2017,160448,33,0.409,0.272,3,-9.565,1,0.0481,0.84,0.0,0.116,0.417,78.789,3.0
0iEIgJHGHLZjo32miuclJL,ordinary world - acoustic,0lZoBs4Pzo7R89JM9lxwoT,duran duran,"dance rock,new romantic,new wave,new wave pop,pop rock,rock,synthpop",compilation,2Rc6GvuLjTZMQnuTfJtRyr,the singles 1986-1995,2005,309160,28,0.439,0.434,1,-7.739,0,0.0274,0.461,1.12E-5,0.101,0.259,140.733,4.0
0j1Ia2lQWrcXrQZI4AdJlk,idk you yet,6sFHvCyqklnJpXC9Nh1aag,alexander 23,"alt z,pop",single,2MV7PrKdCcislKUAPMyEA2,idk you yet (live on piano),2020,184638,74,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,1.0
0j5MrFRDBnWCLLW4Apvmbj,summertime - acoustic version,2P1puQXmG48EVLBrHbum1J,melody gardot,"adult standards,contemporary vocal jazz,lounge,neo soul,soul,vocal jazz",single,3QDa9XAX2fTyfE59WQ9341,bye bye blackbird ep,2010,235947,36,0.443,0.0712,7,-18.567,1,0.0418,0.982,0.0771,0.113,0.155,87.584,3.0
0j9KNQ9pDEQejEm3wdgiAr,i love the rain the most,3MCxkaTJmYKH0FZbe3rYxa,joe purdy,"acoustic pop,arkansas country,indie folk,neo mellow,stomp and holler",album,7jCI1V11SNSc6wjEEG2NlG,julie blue,2004,278693,47,0.483,0.256,8,-13.891,1,0.0335,0.797,0.00129,0.0675,0.582,139.904,3.0
0jWgAnTrNZmOGmqgvHhZEm,what's up?,0Je74SitssvJg1w4Ra2EK7,4 non blondes,"new wave pop,pop rock",album,2P8M5eo4zWFD0JJtH4D0iA,"bigger, better, faster, more !",1992,295533,78,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,4.0
0jsXpJsdXhnwnwnCLKjYLF,vanilla baby,02YLJJnWC7YQVixkjEBRn7,billie marten,"british singer-songwriter,indie anthem-folk,indie folk,indie pop",album,6hGu9RB3CDDdorBicf4dMo,feeding seahorses by hand,2019,255427,56,0.43,0.0778,4,-20.193,0,0.0473,0.928,0.00291,0.131,0.179,115.877,4.0
0jxcw9bsXmHbPUSZqscNai,amie - remastered january 1992,1MXwwmS2JpmsHZhdMeOL2s,pure prairie league,"album rock,classic rock,country rock,folk rock,mellow gold,roots rock,soft rock",album,613A1kuyIWleqEF0YC0Msr,aimee and other hits,1992,259000,55,0.544,0.392,9,-14.305,1,0.0299,0.552,1.02E-6,0.113,0.402,87.887,4.0
0kIX9RSx5BOzJR6cf64XEj,take a bow,0hilVq0NlYegOGXan9zu6f,blended colours,acoustic chill,single,7tWMiJGwx2CpYIKjrfKipZ,take a bow,2018,223970,46,0.455,0.208,7,-12.34,1,0.033,0.862,0.0,0.127,0.272,143.607,4.0
0knqVSsgD7C8yu5yNmQFbA,cannonball,14r9dR01KeBLFfylVSKCZQ,damien rice,"irish rock,irish singer-songwriter,neo mellow,singer-songwriter",album,3ADELRoZ4I8WLE7clLU7La,o,2003,310000,45,0.642,0.284,1,-15.317,1,0.0326,0.845,2.34E-4,0.113,0.439,147.874,4.0
0lHVhhqPpFI96vR5TaWlEL,morel,2Tk6vlqtFgIZ691SvQ8DSj,eddy birth,"",album,3vXNlyPWWQdlUP0FFxJWI9,the traveling tin sandwich,2023,210943,14,0.587,0.619,7,-6.198,1,0.0347,0.237,2.23E-6,0.109,0.432,92.519,5.0
0mPoI4oevebwz0SPcQ1GG6,solitude,5vmlpBR3GPFV5vYLSIZ7Tm,jürg kindle,instrumental acoustic guitar,single,35KMPqyIa5DypiKES6uJnt,solitude,2021,174839,25,0.313,0.17,2,-19.248,0,0.043,0.939,0.928,0.136,0.516,126.09,4.0
0mPrdIq5BxRqwAa16Ya1c1,umbrella,2XMxHczWkSzDDFhiC3zt8k,marié digby,"lilith,neo mellow",album,63iUaS749MYijLWJi2c7uz,your love,2011,225858,37,0.574,0.48,1,-5.148,1,0.0336,0.266,0.0,0.157,0.644,173.245,4.0
0n7XI0XnSb2x1UIZC8TvBF,wild bird,7AzQ1gkIemfDdV8sze29zf,wendy waldman,"",compilation,1KLnNrdqhMyLjYJRgw4vRG,acoustic heart 2: the passion and romance of acoustic guitar masters,2006,315773,13,0.438,0.0431,2,-21.709,1,0.0665,0.923,0.814,0.108,0.319,165.369,4.0
0nOe9N3bENgpIGpRecUVnZ,when the stars go blue,2qc41rNTtdLK0tV3mJn2Pm,ryan adams,"alternative country,neo mellow,new americana,pop rock,roots rock,singer-songwriter,stomp and holler",album,7rIwXFX7SXc8FVBMUnRIvJ,gold,2001,211667,52,0.592,0.211,10,-13.277,1,0.0321,0.464,2.81E-5,0.114,0.261,90.541,4.0
0naWmO0bE2itsfHCuDwf4N,dust in the wind (acoustic guitar solo) - live 1977-1978,2hl0xAkS2AIRAu23TVMBG1,kansas,"album rock,art rock,classic rock,hard rock,heartland rock,mellow gold,progressive rock,rock,soft rock,symphonic rock",album,6lxd4fqldvSnCehHPkmEBU,two for the show (30th anniversary edition),1978,377560,32,0.377,0.408,9,-13.634,0,0.0485,0.763,0.0049,0.377,0.216,115.919,3.0
0o8mGza0TMFgTf9E9DuZhs,abby,5Ae5MzG7JJlSFIa7yQeXmI,a sound for you,"",single,7fpYo14NmrothLMregmtyT,abby,2022,137848,29,0.593,0.147,6,-16.865,1,0.0428,0.909,0.899,0.108,0.254,157.945,4.0
0oYo06FRCBtrE3kWrDcsDF,i hope that i don't fall in love with you,7x83XhcMbOTl1UdYsPTuZM,tom waits,"folk,folk rock,roots rock,singer-songwriter",album,4ENah6iWByAVrxQS7uiF87,closing time,1973,234533,57,0.558,0.177,0,-16.368,1,0.028,0.919,2.11E-4,0.113,0.455,85.887,4.0
0oeu0hnYHwakzHwh54zdTk,family,0imX3QCdp1ozlEiyXBtiFy,evergreen dream,"",single,7MrZx5T4ojzz9oVzAsCuut,family,2022,145500,29,0.686,0.103,3,-9.067,1,0.0774,0.957,0.71,0.109,0.33,136.885,4.0
0pGmiToHavCYILeIapjBON,boys in the street,7Bcr2Bs6phLymt6kdqNNez,greg holden,british singer-songwriter,album,7tUdBBjJl9R46zqIvSa5F6,chase the sun,2015,254093,31,0.585,0.174,0,-14.266,1,0.0328,0.752,0.0,0.0383,0.263,115.393,4.0
0qKK1yW8UZZJKFLCR2d0r7,elevate,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,6RsgHu1Jwk2ubkVJ4H5M35,elevate,2020,183273,26,0.442,0.511,7,-9.666,1,0.0289,0.389,0.868,0.337,0.375,82.534,3.0
0qX3bdX7Uty0Gt3PRfVRwk,slow dancing in a burning room - acoustic,47KiS7rrEXolpFicX0aTGe,callum j wright,"acoustic cover,channel pop,viral pop",single,6Arix57Bp50wTt5QGP0ck1,slow dancing in a burning room (acoustic),2021,141705,35,0.545,0.171,6,-10.612,0,0.0478,0.865,0.0,0.35,0.338,122.822,4.0
0rFLHzGU6nJ0jRcIoc0jJc,apologize / sorry,"6cpVjPOo5Ozn28hUfYBXqm,4k51JgB5G0e33QYVpbcPuf","jonah baker,jada facer","acoustic cover,viral pop",single,6O6HeQMqeXzCeFFESypK5s,apologize / sorry,2021,172949,34,0.378,0.207,2,-13.829,1,0.0525,0.937,0.0,0.105,0.246,84.602,4.0
0ru3miIBm4m38j2PvpyhvI,drivers license (cover),0NxhAEPOSeCg6vypFr7yjU,madilyn bailey,"post-teen pop,viral pop",single,1NK1yBPvgAlBS85Mmyjr6K,drivers license (cover),2021,238125,44,0.505,0.246,10,-10.404,1,0.0559,0.738,0.0,0.157,0.0887,71.511,3.0
0rvsXBqRfChljqXKsRsNuc,descend,2PL4J2dLCPQfClzz1x7Z2j,inner trails,"",single,3ZGjKg4XApi1PzDW54QdFQ,descend,2021,104895,26,0.711,0.0786,8,-18.764,0,0.0578,0.985,0.9,0.112,0.542,142.954,4.0
0tWjFrwDDfskAVJcr0YqYM,desert dandelion,4xvGtocd3ocNy2flTkYTLk,evan michael,"",single,1t1JgPTPHRcx7vpAbbYzuN,desert dandelion,2023,286880,21,0.374,0.468,4,-8.054,1,0.0278,0.382,0.003,0.248,0.417,150.837,4.0
0tw9YJD5pF7JgjbKjO29kP,quadrophenia,67ea9eGLXYMsO2eYQRui3w,the who,"album rock,art rock,blues rock,british invasion,classic rock,hard rock,mellow gold,psychedelic rock,rock",album,3JV6BIIXo3mj6GLIGH9p8a,quadrophenia,1973,373133,32,0.479,0.668,4,-8.498,1,0.0392,0.0733,0.183,0.537,0.112,123.227,4.0
0v1yN5C75um5Wx2WPtFl6k,sunflower,39S7Y72G0tdDPy2INGFicV,sara farell,"acoustic cover,channel pop,neo mellow,viral pop",single,2TI8ta6DUPmaupm4NZQpEw,sunflower,2018,181897,48,0.568,0.213,2,-11.882,1,0.0379,0.955,0.0,0.113,0.302,72.932,4.0
0wUVwtui3Se9kGUfSD7gaU,i want to know what love is - acoustic,08qkAEn1wetskAwcPrcOPf,hannah's yard,"acoustic cover,channel pop,viral pop",single,1erqPjuceZMoyG0KXvXvFs,i want to know what love is (acoustic),2022,171487,50,0.49,0.263,5,-9.248,0,0.0462,0.92,0.0,0.103,0.361,73.834,4.0
0wi8l8td4g1AqsiLGvMzbi,mrs. cold,41AbNVba2ccpmcc9QtOJE7,kings of convenience,"bergen indie,melancholia,norwegian indie",album,1jsDXIvC8IFffURwvjwxfS,declaration of dependence,2009,186467,58,0.755,0.366,3,-13.459,1,0.0548,0.86,0.0655,0.111,0.674,96.317,4.0
0xM88xobymkMgg46MStfnV,hey there delilah,1g1yxsNVPhMUl9GrMjEb2o,plain white t's,"neo mellow,pop punk,pop rock",album,5UdU4dmcRw1TG3oVZf9ZvT,every second counts,2006,232853,76,0.51,0.376,2,-10.995,1,0.0307,0.865,1.21E-4,0.113,0.321,103.851,4.0
0xXfuINCyaCEM0vhMciN6o,weathered,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,7ITW5BxbrU7oe8D3jjeCY6,weathered,2022,123929,30,0.631,0.108,11,-18.327,1,0.0598,0.972,0.932,0.11,0.26,128.373,4.0
0xo1pBaQmQhBACzT97sNwt,save the best for last,4AG4GdKn7FmC3EPk8m6dxg,karizma duo,"",compilation,06LrtDU1rpy9WTBL96glk6,acoustic chilled playlist: beautifully relaxing acoustic arrangements,2019,186827,31,0.53,0.263,1,-9.75,1,0.0271,0.723,1.47E-6,0.0971,0.326,94.19,4.0
0xux34xBBIw9gCWXSLNjbw,the thrill is gone,"3QDaXfnxfQqqJQK5lSdjLN,5udgy2xk333j33hKnwDz8O","jerry garcia,david grisman","blues rock,country rock,folk rock,jam band,jamgrass,roots rock",album,03Z05UmS6iV6NlbfgXmfvI,jerry garcia & david grisman,1991,284227,33,0.794,0.273,9,-17.428,0,0.0541,0.811,0.113,0.0811,0.748,104.664,4.0
0zCqrZ8SEdkzSmhFlRTHlQ,wolven storm - english,07vycW8ICLf5hKb22PFWXw,marcin przybyłowicz,"orchestral soundtrack,scorecore,video game music",single,2sKdDVMut10naij46UtmX8,wolven storm (english),2015,198400,47,0.547,0.0818,2,-17.015,0,0.0456,0.955,1.61E-6,0.073,0.593,150.243,4.0
0zSnkrmyhU49EkTojA5gRm,let's stay together - acoustic,5twhJoJJtAOsHl6KQjji8Z,grace george,"acoustic cover,channel pop,viral pop",single,7fra1LjSsrpIusrslwyQ20,let's stay together (acoustic),2022,231402,40,0.665,0.186,4,-10.151,0,0.029,0.902,1.08E-6,0.105,0.372,82.046,4.0
0zT3Zfgp2N9uCV6Y0HRpO8,all along,3cciwAoVy9ivmhwKm2VIX6,dan millward,"",single,6w5fz2K8l8kgAEzW4OaD21,all along,2022,160147,35,0.579,0.459,7,-7.933,1,0.0293,0.519,3.63E-6,0.105,0.231,88.0,4.0
11hEOTLagoSv09SmEFvqAi,shelter,"14FalyPBwXYg2XLauocHaU,6LZMT40ot82WlrWyYQmwyB","craymer,jason lux",lo-fi cover,single,4nEP5XdpTlJSMVKv3vSsov,shelter,2020,200806,32,0.664,0.175,6,-12.944,1,0.0378,0.961,7.7E-6,0.116,0.333,79.945,4.0
11qJo8BHxYDUg6NSVZp95i,girls just wanna have fun,38SWPOPO1YqxUPnT4AAoID,the mayries,"acoustic cover,acoustic pop,neo mellow,viral pop",album,6NIj5YBKDtfqUJ5qDy9PbI,#acoustic,2018,172993,51,0.438,0.356,8,-11.448,0,0.0388,0.74,0.0,0.146,0.356,186.267,4.0
120r2TOz8xq0SlSnyxyzQY,sword from the stone - acoustic,0gadJ2b9A4SKsB1RFkBb66,passenger,"folk-pop,neo mellow",album,1cD1OsXdX1czUNujNuJGzJ,songs for the drunk and broken hearted (deluxe),2021,213867,42,0.606,0.201,3,-13.639,1,0.0426,0.866,0.0,0.151,0.209,149.377,4.0
12T5waBS1QsUtMTdVy9C5u,relax relax relax,2yPsmDzbjTl71XP84QNql1,bowe,"",single,0L84cUtIXJcs27moPKily3,relax relax relax,2016,207370,33,0.721,0.648,7,-4.846,1,0.0414,0.211,2.55E-6,0.129,0.899,79.019,3.0
12axV6NUqaYH3yFUWwArzr,losing my religion,4KWTAlx2RvbpseOGMEmROg,r.e.m.,"alternative rock,athens indie,permanent wave,pop rock,rock",compilation,5PHng5BLIYSwmFfrihOeOi,in time: the best of r.e.m. 1988-2003,2003,269000,81,0.671,0.849,9,-5.963,0,0.0283,0.0879,0.0,0.0971,0.801,125.429,4.0
12jjuxN1gxlm29cqL5M6MW,i got you,3GBPw9NK25X1Wt2OUvOwY3,jack johnson,neo mellow,album,3da6Ihr5l6xjOCDs5sTXIu,from here to now to you,2013,179347,63,0.899,0.399,11,-6.553,1,0.038,0.61,1.52E-5,0.0923,0.544,98.067,4.0
13PUJCvdTSCT1dn70tlGdm,"welcome home, son",5EM6xJN2QNk0cL7EEm9HR9,radical face,"indie folk,jacksonville indie,stomp and holler",album,0VYi6aRMwxXpfvNwDCr3bB,ghost,2007,285320,66,0.601,0.537,6,-9.464,1,0.0296,0.743,0.732,0.143,0.394,144.994,3.0
13ZtjZom8d2AJHW3Yz6mDL,open sea,2FLK3ubX0vLLfbU5ViuJTN,nylonwings,classify,single,4KGcTRRi28BpFCIqsqQ1TX,northern sunrise,2020,125438,26,0.512,0.245,7,-9.747,1,0.0403,0.878,0.936,0.111,0.309,136.542,4.0
14CfzGz9oD49cdrOph7971,willow,5Ae5MzG7JJlSFIa7yQeXmI,a sound for you,"",single,1AD23VHHH3mR5T4MQhgn1Q,willow,2022,123750,26,0.784,0.0716,11,-16.673,1,0.0714,0.967,0.813,0.111,0.135,120.051,4.0
14UMwktnAL6nlepnT6A9OS,don't want to know,3JulrApLVT81sb2HkfwMks,john martyn,"british folk,folk,folk rock,psychedelic folk,roots rock,singer-songwriter",album,5237AsQVyPMC5mfOsylD0Y,solid air (deluxe edition),2009,180293,44,0.637,0.295,2,-13.097,0,0.0304,0.637,0.061,0.111,0.595,110.511,4.0
14VW4gv4ZxMGyiCsWciutn,leyenda,"4sbcjbyksdT4dJ5Lh0SvZp,3Din7QXYnTjT52WF62KS97","isaac albéniz,andrés segovia","classical guitar,guitarra clasica,historic classical performance",album,1HQZMqBPwvg9jddgaZQOvV,la tradizione chitarristica spagnola,2002,380907,10,0.375,0.0652,7,-25.431,1,0.0483,0.944,0.873,0.105,0.213,112.607,4.0
1503p5HTK15sdgGSFpqDYa,back to you - mtv unplugged version,3Z02hBLubJxuFJfhacLSDc,bryan adams,"canadian pop,canadian singer-songwriter,classic canadian rock,heartland rock,mellow gold,soft rock",album,081klksuaEwHIzuHGCks5p,mtv unplugged,1997,270373,49,0.491,0.897,9,-5.393,0,0.0312,0.0321,0.0,0.356,0.783,125.477,4.0
15049rGLXHwrWtE4euUb5C,the killing moon,0fgYKF9Avljex0L9Wt5b8Z,echo & the bunnymen,"alternative rock,art rock,dream pop,new romantic,new wave,new wave pop,permanent wave,pop rock,post-punk,punk,rock",compilation,0VYyqjM5H2sXj6z8ocAyjb,songs to learn & sing,1985,346280,58,0.522,0.85,7,-4.769,1,0.0361,0.132,0.0338,0.295,0.71,124.216,4.0
15BLGHLGn4PW7zjWQyWi1S,the lizard,1jxZMbJSBONtZQvlqH2nJ8,ralegh long,pop folk,album,2K33kTgCQDyN4ox2EmgxTR,hoverance,2015,140843,30,0.552,0.387,4,-12.804,0,0.0276,0.823,0.912,0.146,0.391,86.97,4.0
15byLK9MadQ44VM9opaGms,crazy - live sessions,"0NxhAEPOSeCg6vypFr7yjU,1qwVM2JnEMXbKgvZESGsRn","madilyn bailey,leroy sanchez","post-teen pop,viral pop",single,6GlV1bUsj1Vjk6xHIJKhbC,crazy (live sessions),2016,176068,47,0.517,0.25,0,-8.381,0,0.0355,0.919,0.0,0.101,0.249,102.631,4.0
16LMLWymxxas4jHTI6R6zJ,you make it real,2aBpZ2C5sQ8eZuHG7xLEAt,link lewis,british soul,single,2gBHpDNOMlfWvastuayLRS,you make it real,2021,253385,39,0.495,0.293,5,-12.925,1,0.055,0.732,0.0,0.194,0.22,127.464,4.0
16qdshMfcY1dTZRKowQTZt,jolene - acoustic,0QQXt83k6HdOLRfGmiAZwY,marle thomson,"",album,6JYZNkU7JJvuMyOveALrhU,the canopy - acoustic,2017,146040,33,0.566,0.24,3,-10.552,0,0.056,0.962,1.06E-5,0.122,0.533,102.51,4.0
17DjxJJG1NHXg1VatxfFfU,the underdog,0K1q0nXQ8is36PzOKAMbNe,spoon,"alternative dance,alternative rock,austindie,indie rock,modern rock,pop rock,rock",album,4h59Z7MmFF8RElMe3qSEU2,ga ga ga ga ga,2007,222320,56,0.693,0.646,7,-6.484,1,0.0313,0.0602,0.00132,0.678,0.89,145.116,4.0
17TPXHyyIFFED9MjDK3S71,hotel california - acoustic version,69dRSsr2MLPbJwyckaLsGz,sewer dogs,"",single,1aDgviWWDmZ5jfG7x7wgej,hotel california,2022,206784,31,0.433,0.142,2,-21.923,1,0.042,0.647,0.935,0.113,0.0436,55.899,3.0
17pKVbXBDNkBDR396VqYiG,over the rainbow,"472pLATJRRVRxQSxnnlcrB,1ioHUd8iMMyBVm20hxrhv3,7r2Kask1ZMP3i9Ak4qlfp8","two worlds,nick voelker,adiel mitchell","",single,2rNuKdnmzQRad8yxDwyGFR,over the rainbow,2015,246000,36,0.434,0.116,0,-17.076,1,0.0353,0.857,7.15E-4,0.225,0.324,58.814,4.0
18GiV1BaXzPVYpp9rmOg0E,blowin' in the wind,74ASZWbe4lXaubB36ztrGX,bob dylan,"classic rock,country rock,folk,folk rock,mellow gold,rock,roots rock,singer-songwriter",album,0o1uFxZ1VTviqvNaYkTJek,the freewheelin' bob dylan,1963,165427,66,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32E-5,0.0605,0.44,174.874,4.0
18PrtmAcNMgZNy1edWuXGb,a sky full of stars,"09AgPKJAS5Muco3pU4xh7k,5hhVBlzS6hGuC1BNWANyyj","mother's daughter,beck pete",acoustic chill,single,57ua1UneZQCLbZhEI5OGwZ,a sky full of stars,2017,165067,50,0.643,0.11,6,-14.28,1,0.0294,0.876,1.38E-5,0.112,0.152,101.995,4.0
18ZK9RiSZdZVTkzVFw0yin,it aint me - acoustic,39S7Y72G0tdDPy2INGFicV,sara farell,"acoustic cover,channel pop,neo mellow,viral pop",single,0yXs7bd41x7RHD8cbLDpbV,it aint me (acoustic),2017,192545,52,0.354,0.415,9,-6.578,1,0.0289,0.797,0.0,0.107,0.421,175.537,4.0
18ohrI3ZXqprYXxchNQe6U,vega,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,51zFV2VkygTiG2rGIwHgIj,vega,2022,149250,29,0.633,0.123,6,-14.736,1,0.0597,0.979,0.863,0.103,0.181,159.627,4.0
18ycL9Q5zLDeY9M2Lr3Ozw,mykonos,4EVpmkEwrLYEg6jIsiPMIb,fleet foxes,"chamber pop,folk,indie folk,indie pop,indie rock,seattle indie,stomp and holler",single,2CBfjDdstyhyfOaNqLPOwg,sun giant,2008,275307,62,0.3,0.452,11,-9.298,1,0.0305,0.395,8.18E-4,0.137,0.342,82.988,4.0
196T6H39L5wX5fZVg7CY5K,with or without you - acoustic,5twhJoJJtAOsHl6KQjji8Z,grace george,"acoustic cover,channel pop,viral pop",single,49wHg8xQU3ImBpPvgJyOHP,with or without you (acoustic),2021,179422,43,0.524,0.256,8,-8.633,1,0.027,0.853,0.0,0.222,0.266,104.051,4.0
19TkHF0HPSjDtCIFJzE6qF,your song - acoustic,"26GKAYYuyr424SdSkr8xlQ,0mvjBc6RdiCT1ME14CbECz","halloran & kate,q.z.b","channel pop,viral pop",single,3BfAAuW2nmVgQi1MOb85h3,your song (acoustic),2017,200006,45,0.512,0.098,9,-16.191,1,0.0354,0.873,0.0,0.162,0.612,175.507,3.0
19YkX6WwgFKwCQ5edvLWvn,resposta,4C4kpaAdp6aKSkguw40SsU,skank,"brazilian rock,latin alternative,manguebeat,mpb,pop rock brasileiro,rock mineiro,rock nacional brasileiro",compilation,0DABfstwprmJLBSv5n8Wft,#1 hits,2013,243933,51,0.59,0.524,1,-8.108,1,0.0272,0.254,8.47E-6,0.201,0.503,74.986,4.0
19slC7k8bsPOAKDjHYLU2W,father and son,08F3Y3SctIlsOEmKd6dnH8,yusuf / cat stevens,"british folk,classic rock,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock",album,1FKScTiXaADVfAp6gTWHKj,tea for the tillerman,1970,221000,71,0.499,0.33,7,-11.467,1,0.0348,0.589,4.21E-5,0.102,0.395,135.993,4.0
1B1rssqfQ31nVnnEVg2Du2,i'll be there for you - acoustic,1BJ81QRILzVFcTt8fmqN9r,mateo oxley,"channel pop,viral pop",single,3eccKsoxCcyuWeig7L3qSJ,i'll be there for you (acoustic),2019,191484,45,0.558,0.227,7,-8.753,1,0.0295,0.89,0.0,0.0871,0.32,127.804,4.0
1BMDaiVYDREQnrQZA7Drpk,sweet child o' mine - acoustic,"4Cqia9vrAbm7ANXbJGXsTE,2YZOQlBE1v44RxPEAVSdVR,1J0FSEQhWSMHcYqaapIjY6","slash,myles kennedy,myles kennedy and the conspirators","hard rock,rock",single,4oieM9FgOhdsYIssk1SoM2,spotify sessions,2014,396968,42,0.566,0.538,6,-5.729,1,0.0346,0.406,4.97E-4,0.979,0.315,121.154,4.0
1BxXN8mBcTPhtuFLXD2dwH,one direction medley,7kwEvDE8e7EBGKh5bLczqQ,anthem lights,"ccm,christian alternative rock,christian music,viral pop,worship",single,6IYqw3VWDP4iV69oe4tYhb,i (heart) boy bands,2017,157848,41,0.43,0.436,2,-5.336,1,0.0299,0.696,0.0,0.112,0.45,120.18,4.0
